ContentNormalizedHash,PostId,PostTypeId,ParentId,RootDomain,CompleteDomain,Url
-6881242330401691199,29034138,2,29026669,nuget.org,www.nuget.org,http://www.nuget.org/packages/Bizmonger.Patterns/
-6881242330401691199,29237218,2,29236915,nuget.org,www.nuget.org,http://www.nuget.org/packages/Bizmonger.Patterns/
-6881242330401691199,28279715,2,28256896,nuget.org,www.nuget.org,https://www.nuget.org/packages/Bizmonger.Patterns/1.0.0://bizmonger.wordpress.com/2015/02/01/decoupled-event-management/
-7338269199597663540,39269662,2,4720463,nuget.org,www.nuget.org,https://www.nuget.org/packages/iTextSharp
1029253203015088369,20361731,2,5701183,nuget.org,www.nuget.org,http://www.nuget.org/packages/BeginCollectionItem/
-6101385667276464332,7760578,2,7744912,owasp.org,www.owasp.org,https://www.owasp.org/index.php/SQL_Injection_Prevention_Cheat_Sheet#MySQL_Escaping
-2655778728218166605,37961069,2,37960998,androidgig.com,androidgig.com,http://androidgig.com/androids-runtime-permission/
-8646903668668004088,18860922,2,14971004,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860901,2,2396903,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860934,2,801144,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860999,2,5593873,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18881131,2,9998134,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860842,2,3129934,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860881,2,11410954,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860983,2,846748,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860818,2,2651804,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18861549,2,8248326,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18860953,2,8117926,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-8646903668668004088,18861021,2,10596540,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860934,2,801144,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860922,2,14971004,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18861021,2,10596540,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18881131,2,9998134,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860901,2,2396903,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18861549,2,8248326,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860818,2,2651804,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860953,2,8117926,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860983,2,846748,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860842,2,3129934,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860881,2,11410954,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-7840579383099964643,18860999,2,5593873,apache.org,ant.apache.org,http://ant.apache.org/manual/using.html
-2580984027424161964,3367778,2,3367714,apache.org,ant.apache.org,http://ant.apache.org/manual/index.html
-2580984027424161964,3367778,2,3367714,apache.org,ant.apache.org,http://ant.apache.org/
-4387817131698424304,14892171,2,14892095,jquery.com,api.jquery.com,http://api.jquery.com/jQuery.support/
-4254055884953055702,8412554,2,8412505,jquery.com,api.jquery.com,http://api.jquery.com/category/ajax/
-4377730057715008848,50838009,2,50837772,jquery.com,api.jquery.com,https://api.jquery.com/event.namespace/
-8645068503732615245,38669434,1,38669434,jquery.com,api.jquery.com,http://api.jquery.com/jquery.getjson/
485607546903847101,18527225,2,18527196,jquery.com,api.jquery.com,http://api.jquery.com/innerWidth/
5474322066260793802,8412554,2,8412505,jquery.com,api.jquery.com,http://api.jquery.com/category/ajax/
4057254715059966512,24210261,2,24202741,soebes.de,blog.soebes.de,http://blog.soebes.de/blog/2013/08/24/iterator-maven-plugin-0-2/
4057254715059966512,9705954,2,9705651,soebes.de,blog.soebes.de,http://blog.soebes.de/index.php?/archives/340-Maven-Configuration-For-Multipe-Environments.html
4057254715059966512,5732759,2,5732667,soebes.de,blog.soebes.de,http://blog.soebes.de/index.php?/archives/340-Maven-Configuration-For-Multipe-Environments.html
4057254715059966512,24210261,2,24202741,soebes.de,blog.soebes.de,http://blog.soebes.de/blog/2011/07/29/maven-configuration-for-multipe-environments/
-2095177140698163643,10257835,2,10246101,soebes.de,blog.soebes.de,http://blog.soebes.de/index.php?/archives/340-Maven-Configuration-For-Multipe-Environments.html
-2095177140698163643,24210261,2,24202741,soebes.de,blog.soebes.de,http://blog.soebes.de/blog/2011/07/29/maven-configuration-for-multipe-environments/
-2095177140698163643,5732759,2,5732667,soebes.de,blog.soebes.de,http://blog.soebes.de/index.php?/archives/340-Maven-Configuration-For-Multipe-Environments.html
-2095177140698163643,9705954,2,9705651,soebes.de,blog.soebes.de,http://blog.soebes.de/index.php?/archives/340-Maven-Configuration-For-Multipe-Environments.html
-2095177140698163643,24210261,2,24202741,soebes.de,blog.soebes.de,http://blog.soebes.de/blog/2013/08/24/iterator-maven-plugin-0-2/
-2095177140698163643,10373137,2,10372197,soebes.de,blog.soebes.de,http://blog.soebes.de/index.php?/archives/340-Maven-Configuration-For-Multipe-Environments.html
8528126096049028643,3495738,2,3495489,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/gduthie/archive/2005/08/17/452905.aspx
8528126096049028643,3495738,2,3495489,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/gduthie/archive/2005/08/17/452905.aspx
8528126096049028643,3495738,2,3495489,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/gduthie/archive/2005/08/17/452905.aspx
7924267293037309483,15827070,1,15827070,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/webdev/archive/2012/12/13/the-new-facebook-application-template-and-library-for-asp.net-mvc.aspx
-152983120750475117,50009323,2,50008981,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/ericlippert/archive/2008/09/10/vexing-exceptions.aspx
-6749304628289892192,14633795,2,14606159,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/buckh/archive/2012/12/21/extending-team-explorer-in-visual-studio-2012.aspx
7925543843738742250,17579778,2,17579658,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/toub/archive/2006/05/03/589423.aspx
7925543843738742250,604417,2,604410,msdn.com,blogs.msdn.com,http://blogs.msdn.com/toub/archive/2006/05/03/589423.aspx
7925543843738742250,16499752,2,16499655,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/toub/archive/2006/05/03/589423.aspx
7925543843738742250,2047523,1,2047523,msdn.com,blogs.msdn.com,http://blogs.msdn.com/toub/archive/2006/05/03/589423.aspx
7925543843738742250,570686,2,570577,msdn.com,blogs.msdn.com,http://blogs.msdn.com/toub/archive/2006/05/03/589423.aspx
1494368114509922553,49795241,2,49795032,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/ericlippert/archive/2008/09/10/vexing-exceptions.aspx
1494368114509922553,48667141,2,48666945,msdn.com,blogs.msdn.com,http://blogs.msdn.com/b/ericlippert/archive/2008/09/10/vexing-exceptions.aspx
-8302065817576728973,20349066,1,20349066,co.uk,buzoonga.co.uk,https://buzoonga.co.uk/appapi/contacts.php?user_id=531
-8293951991543168712,40254067,2,40252209,callmenick.com,callmenick.com,http://callmenick.com/post/simple-responsive-tabs-javascript-css
-2702174093106255284,17274785,1,17274785,cinarapart.net,cinarapart.net,http://cinarapart.net/demo/
7836666580979170565,47200818,2,47200621,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/css/media-queries-for-standard-devices/
7836666580979170565,41901360,2,12848764,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/css/media-queries-for-standard-devices/
7852862543404096267,37049155,2,35985522,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,42516881,2,42516658,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,22685207,2,22685030,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,24091603,2,24091535,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,44537432,2,44537098,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,28689111,2,28688926,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,12175804,2,12175732,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,18275403,2,18275323,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,25046907,2,25046830,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/css/css-triangle/
7852862543404096267,18275403,2,18275323,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/css/css-triangle/
-8295062948747500768,38053467,2,38053170,css-tricks.com,css-tricks.com,https://css-tricks.com/rgba-browser-support/
-5360559216738676942,7254945,1,7254945,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/jquery/smooth-scrolling/
-5360559216738676942,18980361,2,18980251,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/jquery/smooth-scrolling/
-5360559216738676942,1450519,2,1450479,css-tricks.com,css-tricks.com,http://css-tricks.com/snippets/jquery/smooth-scrolling/
-1755100536907271607,25499401,2,6906724,css-tricks.com,css-tricks.com,http://css-tricks.com/functional-css-tabs-revisited/
-1755100536907271607,13756246,2,13756162,css-tricks.com,css-tricks.com,http://css-tricks.com/functional-css-tabs-revisited/
-1755100536907271607,25499401,2,6906724,css-tricks.com,css-tricks.com,http://css-tricks.com/examples/CSSTabs/radio.php
7278243207910670707,45989590,2,45989408,css-tricks.com,css-tricks.com,https://css-tricks.com/star-ratings/#article-header-id-0
5135640990147307673,48450719,2,48450476,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/jquery/smooth-scrolling/
5135640990147307673,52025443,1,52025443,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/jquery/smooth-scrolling/
5135640990147307673,44404954,2,44401625,css-tricks.com,css-tricks.com,https://css-tricks.com/snippets/jquery/smooth-scrolling/
7313445648673435627,34305226,1,34305226,css-tricks.com,css-tricks.com,https://css-tricks.com/dynamic-page-replacing-content/
7313445648673435627,25042363,1,25042363,css-tricks.com,css-tricks.com,http://css-tricks.com/dynamic-page-replacing-content/
7313445648673435627,11918458,1,11918458,css-tricks.com,css-tricks.com,http://css-tricks.com/dynamic-page-replacing-content/
7313445648673435627,13166898,1,13166898,css-tricks.com,css-tricks.com,http://css-tricks.com/examples/DynamicPage/
-8119453640139065022,24042716,1,24042716,datatables.net,datatables.net,https://datatables.net/
-8119453640139065022,28280528,1,28280528,datatables.net,datatables.net,https://datatables.net/examples/api/multi_filter_select.html
-8119453640139065022,24042716,1,24042716,datatables.net,datatables.net,https://datatables.net/examples/basic_init/zero_configuration.html
-8119453640139065022,28280528,1,28280528,datatables.net,datatables.net,https://datatables.net/examples/basic_init/zero_configuration.html
-8119453640139065022,28280528,1,28280528,datatables.net,datatables.net,https://datatables.net/examples/api/multi_filter.html
856893183751787001,33028597,2,33025134,datatables.net,datatables.net,http://datatables.net/reference/option/ajax.dataSrc
856893183751787001,31524619,2,31524131,datatables.net,datatables.net,https://datatables.net/reference/api/row%28%29.child%28%29
856893183751787001,30669144,2,30626404,datatables.net,datatables.net,http://datatables.net/reference/option/data
-1344748958488021703,26713140,1,26713140,promote.az,dbt.promote.az,http://dbt.promote.az/getUserFiles.php?user_id=1&type=image
-8912628690135773283,9268219,1,9268219,dropbox.com,dl.dropbox.com,http://dl.dropbox.com/u/11717748/message_list_row.xml
1344348875067040743,8761166,1,8761166,dropbox.com,dl.dropbox.com,http://dl.dropbox.com/u/26827941/ScreenShot108.png
-6910607690328953548,48240999,2,33890930,branch.io,docs.branch.io,https://docs.branch.io/pages/links/integrate/
-8701252044853379478,42738482,2,42738411,npmjs.com,docs.npmjs.com,https://docs.npmjs.com/cli/install
-4966531389409993850,19260524,1,19260524,spring.io,docs.spring.io,http://docs.spring.io/spring-webflow/docs/2.3.x/reference/html/ch13s11.html
-4966531389409993850,15378140,2,7915134,spring.io,docs.spring.io,https://docs.spring.io/spring-webflow/docs/2.3.x/reference/html/spring-faces.html#spring-faces-security-taglib
7514142415491004797,22199152,1,22199152,etekstudio.org,etekstudio.org,http://etekstudio.org/demo/crateen/test-featured
-9175844062748453447,23680630,1,23680630,asp.net,forums.asp.net,http://forums.asp.net/t/1877450.aspx?How%20to%20log%20web%20services%20request%20and%20response%20with%20data%20in%20XML%20file%20in%20Client%20
-8646903668668004088,18861021,2,10596540,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860934,2,801144,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860901,2,2396903,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18881131,2,9998134,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860999,2,5593873,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860818,2,2651804,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860953,2,8117926,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860842,2,3129934,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860881,2,11410954,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860922,2,14971004,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18861549,2,8248326,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-8646903668668004088,18860983,2,846748,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18861021,2,10596540,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860934,2,801144,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860922,2,14971004,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18861549,2,8248326,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860953,2,8117926,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860983,2,846748,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860842,2,3129934,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860881,2,11410954,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860901,2,2396903,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860818,2,2651804,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18860999,2,5593873,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7840579383099964643,18881131,2,9998134,codehum.com,gc.codehum.com,http://gc.codehum.com/p/xerces-for-android/
-7955177556723432162,19478752,2,19474428,co.in,geeklabs.co.in,http://geeklabs.co.in/android/ADTplugin.html
-7955177556723432162,19478752,2,19474428,co.in,geeklabs.co.in,http://geeklabs.co.in/android/Setup4ADE.html
-4799520873217493861,2842609,2,2842585,getfirebug.com,getfirebug.com,http://getfirebug.com/
8547478478564576102,31360151,1,31360151,imageshack.com,imageshack.com,http://imageshack.com/a/img673/3955/HvhcAh.jpg
2086059755164670601,50021724,1,50021724,imageshack.com,imageshack.com,https://imageshack.com/a/img923/4843/rpBfRZ.jpg
-5360559216738676942,8559439,1,8559439,jacklmoore.com,jacklmoore.com,http://jacklmoore.com/colorbox/example1/
8852175732964866462,13301196,1,13301196,jacklmoore.com,jacklmoore.com,http://jacklmoore.com/notes/jquery-tabs
-2514559936805527336,47191330,2,47190867,javapapers.com,javapapers.com,http://javapapers.com/android/draw-path-on-google-maps-android-api/
1142620446326032073,19634014,2,19633545,javatechig.com,javatechig.com,http://javatechig.com/android/how-to-get-list-of-installed-apps-in-android/
-1755100536907271607,21769137,1,21769137,lewishowes.com,lewishowes.com,http://lewishowes.com/
-3103225009965776635,13312483,2,11174682,about.com,macs.about.com,http://macs.about.com/od/usingyourmac/qt/Web-Hosting-With-Mountain-Lion.htm
-3403612589528070626,13312483,2,11174682,about.com,macs.about.com,http://macs.about.com/od/usingyourmac/qt/Web-Hosting-With-Mountain-Lion.htm
-2006690659696412697,48848177,2,48847962,matplotlib.org,matplotlib.org,https://matplotlib.org/api/_as_gen/matplotlib.pyplot.plot.html#matplotlib.pyplot.plot
-2006690659696412697,39505502,2,13359951,matplotlib.org,matplotlib.org,http://matplotlib.org/1.5.3/api/pyplot_api.html#matplotlib.pyplot.plot
-2006690659696412697,43990689,2,22364565,matplotlib.org,matplotlib.org,https://matplotlib.org/api/_as_gen/matplotlib.axes.Axes.errorbar.html
-2006690659696412697,43990689,2,22364565,matplotlib.org,matplotlib.org,https://matplotlib.org/api/_as_gen/matplotlib.axes.Axes.plot.html#matplotlib.axes.Axes.plot
