sample;metric;threshold;numberOfTextPostsWithThisMetric;runtimeTextTotal;truePositivesText;trueNegativesText;falsePositivesText;falseNegativesText;numberOfCodePostsWithThisMetric;runtimeCodeTotal;truePositivesCode;trueNegativesCode;falsePositivesCode;falseNegativesCode
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanThreeShingleNormalized;0.9;79;23920683;156;365;1;57;96;35844736;197;499;2;25
PostId_VersionCount_SO_Java_17-06_sample_100_2;levenshteinNormalized;0.5;97;112799483;317;877;12;16;97;553676363;218;509;4;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramJaccardNormalized;0.9;91;15035764;184;543;0;75;97;24557829;199;512;1;27
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramJaccardNormalizedPadding;0.3;96;27892592;328;870;17;3;97;29814249;221;508;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramJaccardNormalized;0.4;91;23178057;245;534;9;14;97;34549857;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramJaccardNormalized;0.8;95;20729765;260;823;3;57;97;26162964;210;510;3;16
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTokenNormalizedNormalizedTermFrequency;0.6;97;19653648;324;873;16;9;97;16564448;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramJaccardNormalizedPadding;0.7;95;30111219;277;822;4;40;97;32509309;217;510;3;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramOptimalAlignmentNormalized;0.5;95;42671312;298;817;9;19;97;171796998;215;509;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenOverlapNormalized;0.8;94;27090785;295;732;19;19;97;30395398;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramOverlapNormalized;0.7;91;20799648;249;527;16;10;97;31542653;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoShingleNormalizedTermFrequency;0.7;87;25924290;219;447;9;21;96;34299140;211;497;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramOptimalAlignment;0.5;97;80043561;314;879;10;19;97;526389513;217;509;4;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramJaccardNormalized;0.4;96;22034186;323;873;14;8;97;25940126;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTokenNormalizedNormalizedTermFrequency;0.4;97;19699719;327;870;19;6;97;16624276;223;509;4;3
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramOptimalAlignment;0.7;97;43596848;288;883;6;45;97;299000820;210;510;3;16
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramLongestCommonSubsequence;0.8;92;15605630;216;603;1;57;97;108121784;206;511;2;20
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramOverlapNormalized;0.9;91;20541197;236;530;13;23;97;31661740;216;508;5;10
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineFiveGramNormalizedBool;0.7;91;35396665;237;536;7;22;97;48222388;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramOverlapNormalized;0.9;91;14759579;232;531;12;27;97;24360508;214;508;5;12
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanFourGramNormalized;0.6;91;33649726;246;535;8;13;97;45103111;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoShingleNormalizedBool;0.9;86;25426730;186;456;0;54;96;34317292;198;499;2;24
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramOverlapNormalized;0.3;96;25780627;315;862;25;16;97;28126734;220;506;7;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramOverlap;0.6;95;21124486;299;733;20;17;97;25977323;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramOverlapNormalized;0.4;95;20410406;313;809;17;4;97;25369124;218;506;7;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;levenshteinNormalized;0.9;97;113561186;266;886;3;67;97;552233476;203;512;1;23
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoShingleDiceNormalized;0.5;86;22474182;231;444;12;9;96;31488382;216;497;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramDice;0.5;92;17268059;266;592;12;7;97;26802081;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoGramNormalizedTermFrequency;0.3;96;37430604;327;869;18;4;97;37284309;221;507;6;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramOverlapNormalized;0.5;91;14974905;255;528;15;4;97;24571732;221;507;6;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;96;51147498;319;875;12;12;97;198966349;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramDiceNormalizedPadding;0.4;95;27434843;312;809;17;5;97;30472778;221;508;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeShingleDiceNormalized;0.6;79;20911228;197;358;8;16;96;33003198;214;497;4;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramJaccardNormalizedPadding;0.3;91;23502409;252;530;13;7;97;37078032;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramDiceNormalizedPadding;0.5;91;21301830;250;532;11;9;97;32309259;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineThreeGramNormalizedNormalizedTermFrequency;0.4;95;44936400;314;809;17;3;97;43227818;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;optimalAlignmentNormalized;0.6;97;395379567;307;880;9;26;97;1250038759;215;509;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramOverlapNormalized;0.8;95;27114940;295;803;23;22;97;30264709;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanThreeShingleNormalized;0.7;79;23923248;186;358;8;27;96;36198269;209;497;4;13
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramOverlap;0.7;92;17470436;265;588;16;8;97;26837999;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramOverlapNormalized;0.8;97;25632147;313;864;23;18;97;27732845;221;507;6;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramJaccard;0.9;92;19969463;195;604;0;78;97;29931515;200;512;1;26
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoShingleOverlap;0.7;86;12273567;224;441;14;15;93;13727395;207;495;3;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramDiceNormalized;0.6;91;20561447;244;534;9;15;97;31437977;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramOverlap;0.8;95;11982366;305;738;15;11;97;18579819;222;510;3;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanFourGramNormalized;0.8;92;33768244;220;540;3;39;97;45009768;215;509;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;levenshtein;0.3;97;109623110;326;873;16;7;97;900095994;221;509;4;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramOverlap;0.3;92;9907141;268;589;15;5;97;18426651;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramOverlap;0.5;95;12119680;308;737;16;8;97;19465365;223;509;4;3
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramJaccard;0.9;97;24646229;254;886;3;79;97;26778710;204;512;1;22
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanFiveGramNormalized;0.8;91;34386852;219;541;2;40;97;47096930;213;509;4;13
PostId_VersionCount_SO_Java_17-06_sample_100_2;optimalAlignmentNormalized;0.9;97;396153796;266;886;3;67;97;1246694571;203;512;1;23
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramJaccardNormalizedPadding;0.3;91;24217660;251;531;12;8;97;35185690;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramDiceNormalized;0.8;91;14651985;222;540;3;37;97;24180063;214;510;3;12
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramOverlapNormalized;0.5;96;26044698;315;863;24;16;97;28208123;221;507;6;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramLongestCommonSubsequenceNormalized;0.5;96;51359301;313;877;10;18;97;201241239;218;509;4;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoShingleNormalizedNormalizedTermFrequency;0.6;86;25858071;230;445;11;10;96;34930540;216;497;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramOptimalAlignment;0.4;93;19253254;259;596;8;14;97;170159298;217;509;4;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramJaccardNormalized;0.7;91;23020412;214;541;2;45;97;34081106;216;510;3;10
PostId_VersionCount_SO_Java_17-06_sample_100_2;optimalAlignment;0.4;97;389541984;324;876;13;9;97;1728104168;221;509;4;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramDice;0.5;97;18570046;327;872;17;6;97;22105023;221;508;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineFiveGramNormalizedTermFrequency;0.8;91;35381934;226;538;5;33;97;51597404;214;509;4;12
PostId_VersionCount_SO_Java_17-06_sample_100_2;longestCommonSubsequenceNormalized;0.8;97;220444918;282;884;5;51;97;985235795;213;510;3;13
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramOverlap;0.7;95;20908530;297;733;20;19;97;25793185;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTokenNormalizedTermFrequency;0.3;97;19993302;325;871;18;8;97;16540207;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramDiceNormalized;0.8;91;20148708;220;540;3;39;97;30716877;217;510;3;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramOptimalAlignmentNormalized;0.3;96;70415845;323;873;14;8;97;317385280;219;508;5;7
PostId_VersionCount_SO_Java_17-06_sample_100_2;damerauLevenshteinNormalized;0.5;97;670693638;317;877;12;16;97;2119867574;218;509;4;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;damerauLevenshtein;0.4;97;658608454;324;876;13;9;97;2738629400;221;509;4;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeShingleJaccardNormalized;0.8;80;21476926;158;365;1;55;96;32895332;197;499;2;25
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramJaccard;0.6;93;10058351;241;599;5;32;97;18961366;213;510;3;13
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramLongestCommonSubsequence;0.6;97;32298228;305;880;9;28;97;185826879;213;509;4;13
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramDiceNormalized;0.7;91;20479817;235;537;6;24;97;31261188;218;510;3;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramOptimalAlignmentNormalized;0.6;91;27198890;228;538;5;31;97;117770367;215;509;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenJaccardNormalized;0.6;94;30192597;285;745;6;29;97;35902397;218;510;3;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramOverlap;0.7;97;14384264;325;869;20;8;97;18816733;219;506;7;7
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineThreeShingleNormalizedBool;0.8;79;27127942;176;363;3;37;96;36189762;205;498;3;17
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramJaccard;0.7;92;20175105;229;602;2;44;97;29788529;213;510;3;13
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramOverlapNormalizedPadding;0.7;96;25800169;324;869;18;7;97;28058543;222;507;6;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramOptimalAlignment;0.8;97;80096538;272;884;5;61;97;529676314;207;511;2;19
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoShingleNormalizedBool;0.6;87;26009725;229;445;11;11;96;34454880;216;497;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramDice;0.5;92;9537087;263;594;10;10;97;18254702;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenOverlapNormalized;0.4;94;27321957;299;732;19;15;97;30450003;221;507;6;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanTokenNormalized;0.3;97;19641617;326;871;18;7;97;16647303;223;509;4;3
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramOptimalAlignmentNormalized;0.3;95;43361931;308;812;14;9;97;172679952;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineFiveGramNormalizedTermFrequency;0.7;91;35375150;238;533;10;21;97;48076455;217;509;4;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramJaccardNormalizedPadding;0.6;95;30328807;290;817;9;27;97;32610903;218;510;3;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeShingleDice;0.7;80;10760037;177;359;7;36;90;14210901;186;434;2;16
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramDice;0.9;95;20437438;251;751;2;65;97;25319337;207;511;2;19
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramJaccardNormalizedPadding;0.9;96;30647876;263;885;2;68;97;29261468;207;512;1;19
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramJaccardNormalized;0.6;95;29663165;291;817;9;26;97;32303764;218;510;3;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramDiceNormalized;0.5;96;21119807;325;871;16;6;97;28266501;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;levenshteinNormalized;0.4;97;112957453;323;876;13;10;97;554820353;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramJaccardNormalizedPadding;0.8;96;27407793;286;884;3;45;97;29251791;214;510;3;12
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramDiceNormalized;0.6;91;20189537;248;534;9;11;97;30744911;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenOverlapNormalized;0.7;94;27604571;297;732;19;17;97;30479160;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeShingleDiceNormalized;0.9;79;20801175;156;365;1;57;96;32494154;197;500;1;25
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenJaccardNormalized;0.5;94;30515803;296;742;9;18;97;33152097;221;509;4;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramOptimalAlignment;0.4;97;79765262;319;876;13;14;97;526608229;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeShingleDice;0.6;79;10715296;187;359;7;26;90;14335430;188;432;4;14
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineThreeShingleNormalizedTermFrequency;0.5;79;24276356;204;354;12;9;96;36342891;214;497;4;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramOverlapNormalized;0.9;91;14624605;231;531;12;28;97;24139723;215;509;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramDice;0.5;97;21423039;326;873;16;7;97;24837860;221;508;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramLongestCommonSubsequence;0.4;97;32777008;320;876;13;13;97;186534757;219;509;4;7
PostId_VersionCount_SO_Java_17-06_sample_100_2;levenshtein;0.9;97;109341040;265;886;3;68;97;896896933;200;512;1;26
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramOverlapNormalized;0.3;96;21751928;324;866;21;7;97;25343925;217;505;8;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoShingleDice;0.9;86;10738227;169;455;0;70;93;13730309;192;497;1;26
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoShingleNormalizedNormalizedTermFrequency;0.7;86;25607093;221;448;8;19;96;34313804;213;497;4;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramOverlap;0.3;97;19263625;316;863;26;17;97;22540766;221;506;7;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;longestCommonSubsequence;0.7;97;211123375;297;883;6;36;97;1594001003;214;509;4;12
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramDice;0.8;95;12853530;276;750;3;40;97;18109509;213;510;3;13
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeShingleOverlap;0.7;79;10909289;193;353;13;20;90;14315186;190;433;3;12
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanFourGramNormalized;0.9;91;33503219;202;542;1;57;97;47911686;206;511;2;20
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoGramNormalizedTermFrequency;0.7;96;37219766;321;872;15;10;97;35997480;223;509;4;3
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineThreeGramNormalizedNormalizedTermFrequency;0.8;95;44363325;289;818;8;28;97;42850567;217;509;4;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramJaccardNormalizedPadding;0.7;96;27555111;302;881;6;29;97;29294019;216;510;3;10
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoShingleOverlap;0.8;85;11081741;215;444;11;24;93;13735521;204;495;3;14
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramJaccardNormalized;0.9;91;22568806;185;543;0;74;97;33046844;201;512;1;25
PostId_VersionCount_SO_Java_17-06_sample_100_2;damerauLevenshtein;0.5;97;657502010;316;877;12;17;97;2722161322;219;509;4;7
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanFourGramNormalized;0.7;91;33841760;235;538;5;24;97;45163034;216;509;4;10
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineFourGramNormalizedNormalizedTermFrequency;0.3;91;35101892;256;528;15;3;97;46240538;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramDiceNormalizedPadding;0.9;95;27118581;257;823;3;60;97;30347538;208;510;3;18
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineFiveGramNormalizedNormalizedTermFrequency;0.4;91;36325858;254;529;14;5;97;48715808;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramLongestCommonSubsequenceNormalized;0.8;91;19721446;203;542;1;56;97;58949173;209;510;3;17
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenOverlap;0.9;97;8060266;284;870;19;49;97;7633476;208;510;3;18
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramDiceNormalized;0.5;91;20370844;252;531;12;7;97;30789658;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoGramNormalizedBool;0.4;96;37408336;329;870;17;2;97;36517554;221;508;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramLongestCommonSubsequenceNormalized;0.5;95;37576128;299;817;9;18;97;117063657;216;509;4;10
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramJaccardNormalizedPadding;0.7;91;23333730;217;541;2;42;97;33981218;217;510;3;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramDiceNormalizedPadding;0.3;95;27361351;315;809;17;2;97;30536866;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineThreeGramNormalizedNormalizedTermFrequency;0.7;95;45329301;305;815;11;12;97;43648787;219;508;5;7
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramOverlap;0.5;95;20983523;299;733;20;17;97;26245885;221;507;6;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramDiceNormalized;0.8;96;21050385;302;880;7;29;97;24835227;217;510;3;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramOverlap;0.8;97;19174449;314;865;24;19;97;22222336;222;507;6;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanThreeGramNormalized;0.5;95;43305401;307;813;13;10;97;42083403;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenJaccardNormalized;0.9;94;30123585;235;751;0;79;97;32852470;204;512;1;22
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanFiveGramNormalized;0.3;91;34924184;254;529;14;5;97;47398921;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramJaccardNormalized;0.3;95;20961642;310;811;15;7;97;25528877;220;508;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineThreeGramNormalizedBool;0.5;95;44525932;311;809;17;6;97;42771209;221;508;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramJaccardNormalized;0.6;96;27123184;312;877;10;19;97;29078627;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;tokenDice;0.5;97;7509361;322;872;17;11;97;7925838;219;509;4;7
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramOverlapNormalized;0.9;91;20409508;237;530;13;22;97;33908793;218;508;5;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoShingleOverlapNormalized;0.6;86;22453157;233;440;16;7;96;31046236;217;496;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramJaccardNormalized;0.7;95;20864974;276;822;4;41;97;25433746;216;510;3;10
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramDice;0.7;92;9530466;250;598;6;23;97;18166956;215;510;3;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;fourGramJaccard;0.5;95;24087762;296;744;9;20;97;28580468;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;manhattanTwoShingleNormalized;0.3;86;25590253;235;442;14;5;96;34442130;216;496;5;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;twoGramJaccard;0.3;97;21282236;330;871;18;3;97;24031105;221;508;5;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramLongestCommonSubsequence;0.3;97;54418569;325;874;15;8;97;329315919;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramOverlap;0.6;97;14565756;326;869;20;7;97;18932148;218;505;8;8
PostId_VersionCount_SO_Java_17-06_sample_100_2;damerauLevenshteinNormalized;0.6;97;666091753;307;880;9;26;97;2141540110;215;509;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingTwoGramJaccardNormalized;0.6;96;21860226;307;878;9;24;97;25522883;220;509;4;6
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingThreeGramOverlap;0.4;97;13889589;326;869;20;7;97;18830998;222;508;5;4
PostId_VersionCount_SO_Java_17-06_sample_100_2;cosineTwoGramNormalizedNormalizedTermFrequency;0.3;96;37854477;330;869;18;1;97;36841470;219;505;8;7
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramOptimalAlignmentNormalized;0.5;91;22937889;236;536;7;23;97;85356999;215;509;4;11
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramOverlapNormalized;0.4;91;20953373;254;527;16;5;97;32020073;221;507;6;5
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFiveGramLongestCommonSubsequenceNormalized;0.7;91;19874920;218;540;3;41;97;58966094;214;509;4;12
PostId_VersionCount_SO_Java_17-06_sample_100_2;fiveGramJaccardNormalizedPadding;0.9;91;23641302;182;543;0;77;97;34603432;196;512;1;30
PostId_VersionCount_SO_Java_17-06_sample_100_2;threeGramJaccardNormalized;0.7;95;33032597;277;821;5;40;97;31995419;217;510;3;9
PostId_VersionCount_SO_Java_17-06_sample_100_2;winnowingFourGramLongestCommonSubsequenceNormalized;0.9;91;22567883;186;543;0;73;97;79750438;197;511;2;29
